TARGETID	TARGETSCHEMEID	TARGETCODES	TARGETRULE	TARGETADVICE
9556121052	2.16.840.1.113883.6.5.2.1	440.32		
4343055	2.16.840.1.113883.6.5.2.1	210.0		
5700056	2.16.840.1.113883.6.5.2.1	396.9		
6670057	2.16.840.1.113883.6.5.2.1	646.20		
1083058	2.16.840.1.113883.6.5.2.1	530.0		
6690053	2.16.840.1.113883.6.5.2.1	648.80		
7228054	2.16.840.1.113883.6.5.2.1	740.0		
504050	2.16.840.1.113883.6.5.2.1	305.90		
3967054	2.16.840.1.113883.6.5.2.1	159.9		
9549843054	2.16.840.1.113883.6.5.2.1	588.81		
5988056	2.16.840.1.113883.6.5.2.1	482.30		
6094058	2.16.840.1.113883.6.5.2.1	524.03		
459052	2.16.840.1.113883.6.5.2.1	301.0		
474054	2.16.840.1.113883.6.5.2.1	301.9		
5941055	2.16.840.1.113883.6.5.2.1	466.0		
8356058	2.16.840.1.113883.6.5.2.1	873.43		
6333056	2.16.840.1.113883.6.5.2.1	569.84		
1376055	2.16.840.1.113883.6.5.2.1	691.8		
511054	2.16.840.1.113883.6.5.2.1	306.2		
4728059	2.16.840.1.113883.6.5.2.1	291.9		
6769053	2.16.840.1.113883.6.5.2.1	666.30		
6053053	2.16.840.1.113883.6.5.2.1	516.9		
7611056	2.16.840.1.113883.6.5.2.1	775.1		
9556054052	2.16.840.1.113883.6.5.2.1	362.07		
4944058	2.16.840.1.113883.6.5.2.1	344.61		
7845053	2.16.840.1.113883.6.5.2.1	813.81		
5197056	2.16.840.1.113883.6.5.2.1	365.9		
6444052	2.16.840.1.113883.6.5.2.1	597.81		
4643053	2.16.840.1.113883.6.5.2.1	272.9		
1165051	2.16.840.1.113883.6.5.2.1	592.9		
3662059	2.16.840.1.113883.6.5.2.1	095.4		
8219051	2.16.840.1.113883.6.5.2.1	862.29		
9553442050	2.16.840.1.113883.6.5.2.1	V13.09		
5275053	2.16.840.1.113883.6.5.2.1	369.21		
498055	2.16.840.1.113883.6.5.2.1	303.90		
9555501052	2.16.840.1.113883.6.5.2.1	443.81		
6570051	2.16.840.1.113883.6.5.2.1	627.4		
9556237054	2.16.840.1.113883.6.5.2.1	323.2		
5790053	2.16.840.1.113883.6.5.2.1	427.2		
4557057	2.16.840.1.113883.6.5.2.1	246.1		
5239051	2.16.840.1.113883.6.5.2.1	368.01		
574051	2.16.840.1.113883.6.5.2.1	312.9		
4959051	2.16.840.1.113883.6.5.2.1	348.4		
1454052	2.16.840.1.113883.6.5.2.1	712.30		
3417053	2.16.840.1.113883.6.5.2.1	041.9		
9553428055	2.16.840.1.113883.6.5.2.1	V12.2		
142053	2.16.840.1.113883.6.5.2.1	074.0		
6008051	2.16.840.1.113883.6.5.2.1	493.00		
1016056	2.16.840.1.113883.6.5.2.1	474.11		
2171055	2.16.840.1.113883.6.5.2.1	813.23		
7526052	2.16.840.1.113883.6.5.2.1	760.70		
7130057	2.16.840.1.113883.6.5.2.1	729.6		
766052	2.16.840.1.113883.6.5.2.1	369.60		
9554861053	2.16.840.1.113883.6.5.2.1	V61.10		
2285055	2.16.840.1.113883.6.5.2.1	841.9		
9533963053	2.16.840.1.113883.6.5.2.1	038.11		
1878054	2.16.840.1.113883.6.5.2.1	782.5		
4706059	2.16.840.1.113883.6.5.2.1	289.1		
9547244055	2.16.840.1.113883.6.5.2.1	728.87		
7079050	2.16.840.1.113883.6.5.2.1	726.61		
2123055	2.16.840.1.113883.6.5.2.1	805.4		
348057	2.16.840.1.113883.6.5.2.1	279.3		
1208058	2.16.840.1.113883.6.5.2.1	611.71		
9542085051	2.16.840.1.113883.6.5.2.1	459.10		
9555473051	2.16.840.1.113883.6.5.2.1	530.86		
957055	2.16.840.1.113883.6.5.2.1	424.1		
5910056	2.16.840.1.113883.6.5.2.1	455.7		
3740051	2.16.840.1.113883.6.5.2.1	112.4		
162058	2.16.840.1.113883.6.5.2.1	112.2		
7403056	2.16.840.1.113883.6.5.2.1	753.0		
3402054	2.16.840.1.113883.6.5.2.1	041.00		
8163054	2.16.840.1.113883.6.5.2.1	853.00		
9553485059	2.16.840.1.113883.6.5.2.1	V17.0		
1137054	2.16.840.1.113883.6.5.2.1	577.1		
2735050	2.16.840.1.113883.6.5.2.1	998.83		
2197053	2.16.840.1.113883.6.5.2.1	816.01		
9547255055	2.16.840.1.113883.6.5.2.1	790.22		
9541220050	2.16.840.1.113883.6.5.2.1	V15.02		
994051	2.16.840.1.113883.6.5.2.1	458.0		
2298051	2.16.840.1.113883.6.5.2.1	847.9		
4525058	2.16.840.1.113883.6.5.2.1	239.3		
1875052	2.16.840.1.113883.6.5.2.1	782.2		
7051057	2.16.840.1.113883.6.5.2.1	723.1		
1455053	2.16.840.1.113883.6.5.2.1	714.30		
1831053	2.16.840.1.113883.6.5.2.1	780.39		
9550362058	2.16.840.1.113883.6.5.2.1	996.49		
9550294053	2.16.840.1.113883.6.5.2.1	292.85		
396057	2.16.840.1.113883.6.5.2.1	289.9		
6620055	2.16.840.1.113883.6.5.2.1	637.70		
1065053	2.16.840.1.113883.6.5.2.1	524.9		
9568661059	2.16.840.1.113883.6.5.2.1	338.19		
9553665050	2.16.840.1.113883.6.5.2.1	523.40		
940059	2.16.840.1.113883.6.5.2.1	410.10		
2205057	2.16.840.1.113883.6.5.2.1	820.00		
2173057	2.16.840.1.113883.6.5.2.1	813.42		
1372058	2.16.840.1.113883.6.5.2.1	686.1		
4355053	2.16.840.1.113883.6.5.2.1	211.4		
9536535054	2.16.840.1.113883.6.5.2.1	778.0		
5152052	2.16.840.1.113883.6.5.2.1	364.3		
6817052	2.16.840.1.113883.6.5.2.1	681.00		
6047053	2.16.840.1.113883.6.5.2.1	514		
9554977053	2.16.840.1.113883.6.5.2.1	789.59		
9553699053	2.16.840.1.113883.6.5.2.1	995.20		
7661052	2.16.840.1.113883.6.5.2.1	789.07		
5208054	2.16.840.1.113883.6.5.2.1	366.16		
9549860057	2.16.840.1.113883.6.5.2.1	622.10		
9555506055	2.16.840.1.113883.6.5.2.1	355.71		
1903058	2.16.840.1.113883.6.5.2.1	784.49		
2336054	2.16.840.1.113883.6.5.2.1	923.3		
542057	2.16.840.1.113883.6.5.2.1	307.7		
4500054	2.16.840.1.113883.6.5.2.1	236.6		
5103053	2.16.840.1.113883.6.5.2.1	362.83		
8951058	2.16.840.1.113883.6.5.2.1	945.00		
9540988056	2.16.840.1.113883.6.5.2.1	E960.1		
2374059	2.16.840.1.113883.6.5.2.1	959.5		
6653052	2.16.840.1.113883.6.5.2.1	642.00		
526051	2.16.840.1.113883.6.5.2.1	307.40		
1876053	2.16.840.1.113883.6.5.2.1	782.3		
7085056	2.16.840.1.113883.6.5.2.1	726.70		
6655058	2.16.840.1.113883.6.5.2.1	642.20		
9547136052	2.16.840.1.113883.6.5.2.1	V15.04		
1073057	2.16.840.1.113883.6.5.2.1	527.2		
4148056	2.16.840.1.113883.6.5.2.1	197.1		
9547243053	2.16.840.1.113883.6.5.2.1	719.7		
3415058	2.16.840.1.113883.6.5.2.1	041.86		
8903053	2.16.840.1.113883.6.5.2.1	944.01		
7105055	2.16.840.1.113883.6.5.2.1	727.61		
6798052	2.16.840.1.113883.6.5.2.1	674.40		
2067055	2.16.840.1.113883.6.5.2.1	795.5		
6413056	2.16.840.1.113883.6.5.2.1	592.1		
6364059	2.16.840.1.113883.6.5.2.1	574.51		
4936058	2.16.840.1.113883.6.5.2.1	343.1		
4075052	2.16.840.1.113883.6.5.2.1	185		
9550215050	2.16.840.1.113883.6.5.2.1	780.93		
9556043055	2.16.840.1.113883.6.5.2.1	E980.5		
4337057	2.16.840.1.113883.6.5.2.1	208.00		
9555746051	2.16.840.1.113883.6.5.2.1	958.92		
6828051	2.16.840.1.113883.6.5.2.1	685.0		
7404054	2.16.840.1.113883.6.5.2.1	753.10		
4562056	2.16.840.1.113883.6.5.2.1	250.00		
383058	2.16.840.1.113883.6.5.2.1	287.8		
5859058	2.16.840.1.113883.6.5.2.1	442.9		
1467050	2.16.840.1.113883.6.5.2.1	718.00		
196052	2.16.840.1.113883.6.5.2.1	155.2		
9536191051	2.16.840.1.113883.6.5.2.1	716.93		
9553509052	2.16.840.1.113883.6.5.2.1	V19.1		
829050	2.16.840.1.113883.6.5.2.1	376.33		
6286056	2.16.840.1.113883.6.5.2.1	553.21		
360056	2.16.840.1.113883.6.5.2.1	282.2		
4845056	2.16.840.1.113883.6.5.2.1	305.70		
989051	2.16.840.1.113883.6.5.2.1	454.9		
2246054	2.16.840.1.113883.6.5.2.1	827.0		
2837054	2.16.840.1.113883.6.5.2.1	V41.7		
9555080055	2.16.840.1.113883.6.5.2.1	V10.89		
6490057	2.16.840.1.113883.6.5.2.1	610.1		
7211051	2.16.840.1.113883.6.5.2.1	737.9		
1877057	2.16.840.1.113883.6.5.2.1	782.4		
4095059	2.16.840.1.113883.6.5.2.1	189.1		
1745050	2.16.840.1.113883.6.5.2.1	757.0		
8706053	2.16.840.1.113883.6.5.2.1	924.5		
2729050	2.16.840.1.113883.6.5.2.1	996.80		
6549058	2.16.840.1.113883.6.5.2.1	622.0		
1167056	2.16.840.1.113883.6.5.2.1	593.70		
3694051	2.16.840.1.113883.6.5.2.1	098.52		
317052	2.16.840.1.113883.6.5.2.1	276.1		
5854050	2.16.840.1.113883.6.5.2.1	442.81		
7421058	2.16.840.1.113883.6.5.2.1	754.30		
3530051	2.16.840.1.113883.6.5.2.1	072.9		
6799057	2.16.840.1.113883.6.5.2.1	674.80		
1924050	2.16.840.1.113883.6.5.2.1	785.6		
1821059	2.16.840.1.113883.6.5.2.1	780.01		
939056	2.16.840.1.113883.6.5.2.1	403.90		
966056	2.16.840.1.113883.6.5.2.1	427.1		
9547030057	2.16.840.1.113883.6.5.2.1	E950.5		
9555441058	2.16.840.1.113883.6.5.2.1	E855.0		
1085052	2.16.840.1.113883.6.5.2.1	530.81		
7324054	2.16.840.1.113883.6.5.2.1	746.9		
5731050	2.16.840.1.113883.6.5.2.1	410.70		
5781059	2.16.840.1.113883.6.5.2.1	426.3		
148052	2.16.840.1.113883.6.5.2.1	084.6		
4097054	2.16.840.1.113883.6.5.2.1	189.3		
5616052	2.16.840.1.113883.6.5.2.1	383.20		
7510051	2.16.840.1.113883.6.5.2.1	759.0		
416055	2.16.840.1.113883.6.5.2.1	297.1		
1069055	2.16.840.1.113883.6.5.2.1	526.2		
5599052	2.16.840.1.113883.6.5.2.1	381.51		
1262059	2.16.840.1.113883.6.5.2.1	627.9		
5901051	2.16.840.1.113883.6.5.2.1	453.9		
7058050	2.16.840.1.113883.6.5.2.1	724.00		
6536050	2.16.840.1.113883.6.5.2.1	620.0		
9553436051	2.16.840.1.113883.6.5.2.1	V12.61		
5951059	2.16.840.1.113883.6.5.2.1	473.1		
4437058	2.16.840.1.113883.6.5.2.1	227.0		
2375058	2.16.840.1.113883.6.5.2.1	959.8		
9536628054	2.16.840.1.113883.6.5.2.1	793.89		
6718053	2.16.840.1.113883.6.5.2.1	655.90		
791052	2.16.840.1.113883.6.5.2.1	372.00		
3954051	2.16.840.1.113883.6.5.2.1	154.2		
8198052	2.16.840.1.113883.6.5.2.1	860.3		
9550303053	2.16.840.1.113883.6.5.2.1	362.04		
8197055	2.16.840.1.113883.6.5.2.1	860.2		
4716054	2.16.840.1.113883.6.5.2.1	290.40		
6223054	2.16.840.1.113883.6.5.2.1	535.00		
5654052	2.16.840.1.113883.6.5.2.1	386.30		
4819052	2.16.840.1.113883.6.5.2.1	300.14		
4928054	2.16.840.1.113883.6.5.2.1	337.9		
9535366054	2.16.840.1.113883.6.5.2.1	562.12		
7435056	2.16.840.1.113883.6.5.2.1	754.82		
794057	2.16.840.1.113883.6.5.2.1	372.39		
4739056	2.16.840.1.113883.6.5.2.1	293.83		
5829050	2.16.840.1.113883.6.5.2.1	436		
9554981053	2.16.840.1.113883.6.5.2.1	787.20		
9554986056	2.16.840.1.113883.6.5.2.1	624.09		
7125056	2.16.840.1.113883.6.5.2.1	728.84		
4893054	2.16.840.1.113883.6.5.2.1	325		
9570406055	2.16.840.1.113883.6.5.2.1	525.40		
4765057	2.16.840.1.113883.6.5.2.1	295.62		
1709052	2.16.840.1.113883.6.5.2.1	752.51		
9555429052	2.16.840.1.113883.6.5.2.1	078.6		
2222055	2.16.840.1.113883.6.5.2.1	823.30		
2214054	2.16.840.1.113883.6.5.2.1	822.0		
7694050	2.16.840.1.113883.6.5.2.1	802.28		
6233059	2.16.840.1.113883.6.5.2.1	537.0		
5907050	2.16.840.1.113883.6.5.2.1	455.3		
6484056	2.16.840.1.113883.6.5.2.1	608.1		
3955052	2.16.840.1.113883.6.5.2.1	154.3		
4693052	2.16.840.1.113883.6.5.2.1	283.11		
548058	2.16.840.1.113883.6.5.2.1	308.9		
6587053	2.16.840.1.113883.6.5.2.1	634.50		
4567054	2.16.840.1.113883.6.5.2.1	250.40		
1896058	2.16.840.1.113883.6.5.2.1	784.2		
5259050	2.16.840.1.113883.6.5.2.1	369.02		
4134056	2.16.840.1.113883.6.5.2.1	195.1		
3984056	2.16.840.1.113883.6.5.2.1	162.3		
2885050	2.16.840.1.113883.6.5.2.1	V62.2		
8740053	2.16.840.1.113883.6.5.2.1	930.9		
9536933051	2.16.840.1.113883.6.5.2.1	862.39		
8680052	2.16.840.1.113883.6.5.2.1	921.9		
7538056	2.16.840.1.113883.6.5.2.1	761.7		
4982053	2.16.840.1.113883.6.5.2.1	354.9		
4703054	2.16.840.1.113883.6.5.2.1	287.0		
1340056	2.16.840.1.113883.6.5.2.1	669.50		
1054056	2.16.840.1.113883.6.5.2.1	522.5		
5486052	2.16.840.1.113883.6.5.2.1	377.21		
9555497055	2.16.840.1.113883.6.5.2.1	E982.1		
612054	2.16.840.1.113883.6.5.2.1	333.0		
5885059	2.16.840.1.113883.6.5.2.1	448.1		
4581051	2.16.840.1.113883.6.5.2.1	253.1		
9568897052	2.16.840.1.113883.6.5.2.1	338.29		
1584055	2.16.840.1.113883.6.5.2.1	728.9		
4924051	2.16.840.1.113883.6.5.2.1	335.9		
6518050	2.16.840.1.113883.6.5.2.1	617.1		
1765056	2.16.840.1.113883.6.5.2.1	758.9		
6935057	2.16.840.1.113883.6.5.2.1	714.89		
2012056	2.16.840.1.113883.6.5.2.1	790.6		
3671050	2.16.840.1.113883.6.5.2.1	097.9		
9549924050	2.16.840.1.113883.6.5.2.1	743.20		
3552055	2.16.840.1.113883.6.5.2.1	078.5		
9535175058	2.16.840.1.113883.6.5.2.1	438.11		
3729056	2.16.840.1.113883.6.5.2.1	110.1		
7662058	2.16.840.1.113883.6.5.2.1	789.1		
7161053	2.16.840.1.113883.6.5.2.1	732.4		
2889057	2.16.840.1.113883.6.5.2.1	V62.81		
4302055	2.16.840.1.113883.6.5.2.1	202.80		
1688053	2.16.840.1.113883.6.5.2.1	747.60		
4526057	2.16.840.1.113883.6.5.2.1	239.4		
6236054	2.16.840.1.113883.6.5.2.1	537.3		
6342050	2.16.840.1.113883.6.5.2.1	571.6		
671053	2.16.840.1.113883.6.5.2.1	348.8		
1622051	2.16.840.1.113883.6.5.2.1	733.09		
6569050	2.16.840.1.113883.6.5.2.1	627.3		
6138056	2.16.840.1.113883.6.5.2.1	529.9		
5712057	2.16.840.1.113883.6.5.2.1	402.91		
1275059	2.16.840.1.113883.6.5.2.1	642.50		
5713054	2.16.840.1.113883.6.5.2.1	403.00		
4805052	2.16.840.1.113883.6.5.2.1	296.55		
547050	2.16.840.1.113883.6.5.2.1	308.3		
1550059	2.16.840.1.113883.6.5.2.1	719.96		
5945051	2.16.840.1.113883.6.5.2.1	471.0		
7965058	2.16.840.1.113883.6.5.2.1	838.01		
5566050	2.16.840.1.113883.6.5.2.1	379.51		
4661057	2.16.840.1.113883.6.5.2.1	276.7		
5948053	2.16.840.1.113883.6.5.2.1	471.9		
9536606054	2.16.840.1.113883.6.5.2.1	790.5		
9536159050	2.16.840.1.113883.6.5.2.1	716.16		
6121055	2.16.840.1.113883.6.5.2.1	526.9		
4028052	2.16.840.1.113883.6.5.2.1	173.0		
1456054	2.16.840.1.113883.6.5.2.1	716.90		
1221052	2.16.840.1.113883.6.5.2.1	618.1		
9554999058	2.16.840.1.113883.6.5.2.1	233.31		
7489059	2.16.840.1.113883.6.5.2.1	756.52		
7175059	2.16.840.1.113883.6.5.2.1	734		
8730050	2.16.840.1.113883.6.5.2.1	928.20		
4247057	2.16.840.1.113883.6.5.2.1	202.08		
4901057	2.16.840.1.113883.6.5.2.1	331.4		
1144058	2.16.840.1.113883.6.5.2.1	582.0		
9556061051	2.16.840.1.113883.6.5.2.1	753.11		
1198059	2.16.840.1.113883.6.5.2.1	608.82		
1067058	2.16.840.1.113883.6.5.2.1	525.8		
9553153050	2.16.840.1.113883.6.5.2.1	304.70		
6686051	2.16.840.1.113883.6.5.2.1	648.30		
5444059	2.16.840.1.113883.6.5.2.1	375.55		
9535010058	2.16.840.1.113883.6.5.2.1	368.42		
7564054	2.16.840.1.113883.6.5.2.1	767.0		
5812052	2.16.840.1.113883.6.5.2.1	432.1		
7587059	2.16.840.1.113883.6.5.2.1	771.1		
4927057	2.16.840.1.113883.6.5.2.1	336.9		
1528055	2.16.840.1.113883.6.5.2.1	719.44		
2134057	2.16.840.1.113883.6.5.2.1	808.2		
4855057	2.16.840.1.113883.6.5.2.1	309.24		
6025053	2.16.840.1.113883.6.5.2.1	501		
5793050	2.16.840.1.113883.6.5.2.1	427.41		
8440054	2.16.840.1.113883.6.5.2.1	882.2		
9553424058	2.16.840.1.113883.6.5.2.1	V12.02		
4561050	2.16.840.1.113883.6.5.2.1	246.9		
2302056	2.16.840.1.113883.6.5.2.1	852.00		
5984059	2.16.840.1.113883.6.5.2.1	480.9		
9556001054	2.16.840.1.113883.6.5.2.1	E942.6		
9534729054	2.16.840.1.113883.6.5.2.1	290.21		
7380056	2.16.840.1.113883.6.5.2.1	750.9		
7582052	2.16.840.1.113883.6.5.2.1	770.5		
4799059	2.16.840.1.113883.6.5.2.1	296.45		
4898058	2.16.840.1.113883.6.5.2.1	331.0		
1075051	2.16.840.1.113883.6.5.2.1	527.8		
1286057	2.16.840.1.113883.6.5.2.1	646.80		
5171054	2.16.840.1.113883.6.5.2.1	365.11		
6093051	2.16.840.1.113883.6.5.2.1	524.02		
2370050	2.16.840.1.113883.6.5.2.1	952.9		
6149054	2.16.840.1.113883.6.5.2.1	530.89		
9535169054	2.16.840.1.113883.6.5.2.1	434.11		
9534179057	2.16.840.1.113883.6.5.2.1	115.92		
4742054	2.16.840.1.113883.6.5.2.1	294.8		
2085054	2.16.840.1.113883.6.5.2.1	799.4		
9536315054	2.16.840.1.113883.6.5.2.1	733.20		
7326051	2.16.840.1.113883.6.5.2.1	747.10		
7031056	2.16.840.1.113883.6.5.2.1	722.11		
5143056	2.16.840.1.113883.6.5.2.1	364.00		
1170057	2.16.840.1.113883.6.5.2.1	595.1		
6092059	2.16.840.1.113883.6.5.2.1	524.01		
5280057	2.16.840.1.113883.6.5.2.1	369.4		
1573054	2.16.840.1.113883.6.5.2.1	728.10		
159056	2.16.840.1.113883.6.5.2.1	110.9		
9534591058	2.16.840.1.113883.6.5.2.1	272.1		
1124051	2.16.840.1.113883.6.5.2.1	569.42		
9547877053	2.16.840.1.113883.6.5.2.1	077.8		
1346054	2.16.840.1.113883.6.5.2.1	669.90		
5245056	2.16.840.1.113883.6.5.2.1	368.30		
1756050	2.16.840.1.113883.6.5.2.1	758.0		
6296052	2.16.840.1.113883.6.5.2.1	556.8		
1666053	2.16.840.1.113883.6.5.2.1	743.31		
672059	2.16.840.1.113883.6.5.2.1	348.9		
8437054	2.16.840.1.113883.6.5.2.1	881.22		
9167059	2.16.840.1.113883.6.5.2.1	967.0		
4709053	2.16.840.1.113883.6.5.2.1	289.4		
4135055	2.16.840.1.113883.6.5.2.1	195.2		
4400051	2.16.840.1.113883.6.5.2.1	219.0		
9555723054	2.16.840.1.113883.6.5.2.1	737.41		
3735056	2.16.840.1.113883.6.5.2.1	111.0		
7192050	2.16.840.1.113883.6.5.2.1	736.42		
4548050	2.16.840.1.113883.6.5.2.1	244.8		
6541055	2.16.840.1.113883.6.5.2.1	620.5		
1388058	2.16.840.1.113883.6.5.2.1	694.2		
4726055	2.16.840.1.113883.6.5.2.1	291.81		
9535327059	2.16.840.1.113883.6.5.2.1	530.84		
986057	2.16.840.1.113883.6.5.2.1	448.9		
3858050	2.16.840.1.113883.6.5.2.1	138		
9541219057	2.16.840.1.113883.6.5.2.1	V09.0		
9555464056	2.16.840.1.113883.6.5.2.1	288.60		
141059	2.16.840.1.113883.6.5.2.1	070.9		
5555056	2.16.840.1.113883.6.5.2.1	379.23		
6087056	2.16.840.1.113883.6.5.2.1	522.9		
2107055	2.16.840.1.113883.6.5.2.1	805.07		
111056	2.16.840.1.113883.6.5.2.1	037		
6851051	2.16.840.1.113883.6.5.2.1	694.3		
3560059	2.16.840.1.113883.6.5.2.1	079.4		
8854054	2.16.840.1.113883.6.5.2.1	943.00		
6224056	2.16.840.1.113883.6.5.2.1	535.01		
9555538052	2.16.840.1.113883.6.5.2.1	313.1		
9545746058	2.16.840.1.113883.6.5.2.1	747.83		
5061050	2.16.840.1.113883.6.5.2.1	361.30		
4139053	2.16.840.1.113883.6.5.2.1	196.0		
3456055	2.16.840.1.113883.6.5.2.1	054.12		
5884055	2.16.840.1.113883.6.5.2.1	448.0		
9539643050	2.16.840.1.113883.6.5.2.1	996.61		
3517050	2.16.840.1.113883.6.5.2.1	070.32		
4863056	2.16.840.1.113883.6.5.2.1	312.31		
868056	2.16.840.1.113883.6.5.2.1	379.39		
6883058	2.16.840.1.113883.6.5.2.1	708.1		
9550289053	2.16.840.1.113883.6.5.2.1	287.32		
9550264055	2.16.840.1.113883.6.5.2.1	V23.81		
214055	2.16.840.1.113883.6.5.2.1	211.5		
1112057	2.16.840.1.113883.6.5.2.1	564.09		
889052	2.16.840.1.113883.6.5.2.1	380.50		
4338054	2.16.840.1.113883.6.5.2.1	208.01		
4812056	2.16.840.1.113883.6.5.2.1	296.65		
449051	2.16.840.1.113883.6.5.2.1	300.81		
2297059	2.16.840.1.113883.6.5.2.1	847.2		
1968052	2.16.840.1.113883.6.5.2.1	787.02		
5358058	2.16.840.1.113883.6.5.2.1	372.05		
2322057	2.16.840.1.113883.6.5.2.1	908.9		
7700057	2.16.840.1.113883.6.5.2.1	802.35		
9399059	2.16.840.1.113883.6.5.2.1	998.9		
5863052	2.16.840.1.113883.6.5.2.1	444.21		
9533982057	2.16.840.1.113883.6.5.2.1	041.11		
9549760053	2.16.840.1.113883.6.5.2.1	337.22		
719053	2.16.840.1.113883.6.5.2.1	362.9		
9362059	2.16.840.1.113883.6.5.2.1	996.53		
9553450059	2.16.840.1.113883.6.5.2.1	V13.9		
6146055	2.16.840.1.113883.6.5.2.1	530.7		
9550309052	2.16.840.1.113883.6.5.2.1	443.82		
4663059	2.16.840.1.113883.6.5.2.1	277.01		
353054	2.16.840.1.113883.6.5.2.1	279.9		
5508053	2.16.840.1.113883.6.5.2.1	378.05		
844051	2.16.840.1.113883.6.5.2.1	378.10		
7108058	2.16.840.1.113883.6.5.2.1	727.64		
5581057	2.16.840.1.113883.6.5.2.1	380.23		
6875051	2.16.840.1.113883.6.5.2.1	704.09		
1647053	2.16.840.1.113883.6.5.2.1	736.81		
6126052	2.16.840.1.113883.6.5.2.1	527.6		
5806055	2.16.840.1.113883.6.5.2.1	429.71		
5174059	2.16.840.1.113883.6.5.2.1	365.14		
2335053	2.16.840.1.113883.6.5.2.1	923.20		
9549810050	2.16.840.1.113883.6.5.2.1	347.00		
4803058	2.16.840.1.113883.6.5.2.1	296.53		
8969054	2.16.840.1.113883.6.5.2.1	945.22		
6277053	2.16.840.1.113883.6.5.2.1	552.3		
9261051	2.16.840.1.113883.6.5.2.1	979.0		
7817055	2.16.840.1.113883.6.5.2.1	812.20		
9536542054	2.16.840.1.113883.6.5.2.1	780.31		
3767058	2.16.840.1.113883.6.5.2.1	117.5		
5183051	2.16.840.1.113883.6.5.2.1	365.43		
717050	2.16.840.1.113883.6.5.2.1	362.82		
1423053	2.16.840.1.113883.6.5.2.1	705.1		
6885052	2.16.840.1.113883.6.5.2.1	708.3		
5615051	2.16.840.1.113883.6.5.2.1	383.1		
8444058	2.16.840.1.113883.6.5.2.1	884.0		
2292052	2.16.840.1.113883.6.5.2.1	844.1		
9540968055	2.16.840.1.113883.6.5.2.1	E958.9		
3563057	2.16.840.1.113883.6.5.2.1	079.89		
634051	2.16.840.1.113883.6.5.2.1	334.3		
9079056	2.16.840.1.113883.6.5.2.1	956.0		
484050	2.16.840.1.113883.6.5.2.1	302.6		
5240053	2.16.840.1.113883.6.5.2.1	368.03		
1358054	2.16.840.1.113883.6.5.2.1	680.5		
8695054	2.16.840.1.113883.6.5.2.1	923.11		
4340057	2.16.840.1.113883.6.5.2.1	208.11		
4349056	2.16.840.1.113883.6.5.2.1	210.6		
4444054	2.16.840.1.113883.6.5.2.1	228.01		
3885056	2.16.840.1.113883.6.5.2.1	143.9		
4861059	2.16.840.1.113883.6.5.2.1	309.83		
4326058	2.16.840.1.113883.6.5.2.1	205.11		
9550285055	2.16.840.1.113883.6.5.2.1	278.02		
2158058	2.16.840.1.113883.6.5.2.1	812.43		
6527051	2.16.840.1.113883.6.5.2.1	618.2		
4763051	2.16.840.1.113883.6.5.2.1	295.60		
9535588050	2.16.840.1.113883.6.5.2.1	641.03		
2873055	2.16.840.1.113883.6.5.2.1	V60.9		
1635055	2.16.840.1.113883.6.5.2.1	735.0		
1029056	2.16.840.1.113883.6.5.2.1	491.0		
1437057	2.16.840.1.113883.6.5.2.1	708.8		
5062056	2.16.840.1.113883.6.5.2.1	361.31		
9536892055	2.16.840.1.113883.6.5.2.1	851.90		
550053	2.16.840.1.113883.6.5.2.1	309.0		
2280052	2.16.840.1.113883.6.5.2.1	839.8		
9550263053	2.16.840.1.113883.6.5.2.1	V01.79		
318055	2.16.840.1.113883.6.5.2.1	276.2		
6858058	2.16.840.1.113883.6.5.2.1	695.4		
2294053	2.16.840.1.113883.6.5.2.1	844.9		
6362055	2.16.840.1.113883.6.5.2.1	574.41		
1028051	2.16.840.1.113883.6.5.2.1	478.79		
2019052	2.16.840.1.113883.6.5.2.1	791.0		
1829057	2.16.840.1.113883.6.5.2.1	780.2		
226052	2.16.840.1.113883.6.5.2.1	216.9		
299053	2.16.840.1.113883.6.5.2.1	269.9		
6955056	2.16.840.1.113883.6.5.2.1	715.30		
9103057	2.16.840.1.113883.6.5.2.1	959.7		
5101050	2.16.840.1.113883.6.5.2.1	362.75		
5958052	2.16.840.1.113883.6.5.2.1	475		
9556225052	2.16.840.1.113883.6.5.2.1	366.41		
7074058	2.16.840.1.113883.6.5.2.1	726.32		
4022053	2.16.840.1.113883.6.5.2.1	172.3		
247051	2.16.840.1.113883.6.5.2.1	244.9		
653059	2.16.840.1.113883.6.5.2.1	344.09		
9547207055	2.16.840.1.113883.6.5.2.1	289.89		
1103059	2.16.840.1.113883.6.5.2.1	558.9		
4720053	2.16.840.1.113883.6.5.2.1	291.0		
4522055	2.16.840.1.113883.6.5.2.1	238.6		
9549863055	2.16.840.1.113883.6.5.2.1	705.21		
5925056	2.16.840.1.113883.6.5.2.1	459.2		
7191056	2.16.840.1.113883.6.5.2.1	736.41		
1202057	2.16.840.1.113883.6.5.2.1	608.89		
9547131055	2.16.840.1.113883.6.5.2.1	V02.52		
6244054	2.16.840.1.113883.6.5.2.1	540.1		
2905054	2.16.840.1.113883.6.5.2.1	V71.01		
9535878058	2.16.840.1.113883.6.5.2.1	664.11		
4605050	2.16.840.1.113883.6.5.2.1	260		
8449050	2.16.840.1.113883.6.5.2.1	886.0		
